run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,call_phase,trial_index,attempt_index,attempt_status,trial_record,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_id,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_category,mentions_conflict,abstained,raw_response,parsed_answer,p_claim_a,p_claim_b,p_indeterminate,p_sources_conflict,p_majority,p_minority,confidence_best_resolution,confidence_scale,format_error,prompt_tokens,completion_tokens,reasoning_tokens,error
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:00.938682+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:2,4,posthoc,,1,accepted,1,standard,cd4f4413185ff0cbd203773e539856e1df41105340246e614c448947ef5c62e4,"[""MIN"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 50}
```

The supplied documents contain conflicting information. Two documents (Documents 1 and 2) state the fee is $35, while two documents (Documents 3 and 4) state the fee is $25. The answer of ""$25"" is supported by exactly half of the sources, including an official Company Newswire source, but it is directly contradicted by the other half of the sources with equal clarity. Without additional context about source recency, authority hierarchy, or when these fees changed, there is no clear basis to determine which answer represents the best resolution of this contradiction.",,,,,,,,50,0-100_best_resolution,,430,585,459,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:03.258914+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,1,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,400,210,203,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:06.711125+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,2,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,400,312,305,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:10.112383+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,3,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,400,308,301,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:12.193538+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,1,accepted,1,standard,e33b4cbb3a2b1306126d0dc0984cab38b2fa67f9ca7b013e4d5009f8871737ab,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,412,218,201,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:04.291114+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,1,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,237,229,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:07.731338+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,2,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,208,202,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:10.112551+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,3,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,148,140,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:42.715958+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,1,accepted,1,standard,e33b4cbb3a2b1306126d0dc0984cab38b2fa67f9ca7b013e4d5009f8871737ab,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"{""confidence_best_resolution"": 95}",,,,,,,,95,0-100_best_resolution,,412,247,263,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:04.291378+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,1,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,487,243,210,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:07.731539+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,2,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,487,266,234,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:10.112633+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,primary,3,1,accepted,1,standard,bebf3a002d4f7088c4ff9dff6928692bdfdc1af4929010176043aa423876575e,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,487,234,189,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:42.716157+00:00,E001,Corvane Savings Bank,banking,monthly_fee,4:1,5,posthoc,,1,accepted,1,standard,e33b4cbb3a2b1306126d0dc0984cab38b2fa67f9ca7b013e4d5009f8871737ab,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 80}
```",,,,,,,,80,0-100_best_resolution,,499,325,285,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:08:46.675168+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,1,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,COM,0,0,"{""answer"": ""$25 or $35""}",$25 or $35,,,,,,,,,,288,591,580,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:09:24.368369+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,2,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,COM,0,0,"{""answer"": ""$25 or $35""}",$25 or $35,,,,,,,,,,288,650,639,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:17.383891+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,3,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,COM,0,0,"{""answer"": ""$25 or $35""}",$25 or $35,,,,,,,,,,288,652,641,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:21.839091+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,posthoc,,1,accepted,1,standard,7d9b8d6bab76c884536f4e52a1a808af9782ef6d2afc75b97fae9ad860818251,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 95}
```",,,,,,,,95,0-100_best_resolution,,304,296,280,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:09:19.709154+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,1,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,284,297,289,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:12.455861+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,2,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,284,223,240,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:17.384053+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,3,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,284,210,202,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:31.309495+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,posthoc,,1,accepted,1,standard,88ae34b4417ccaf90a1257e12fd02f7f137d97de1b754749bb3a2d5b1654ccfd,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,,,,"{""confidence_best_resolution"": 85}",,,,,,,,85,0-100_best_resolution,,378,667,657,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:09:19.709329+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,1,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,355,429,446,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:12.456032+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,2,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""$25""}
```",$25,,,,,,,,,,355,430,429,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:19.165494+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,primary,3,1,accepted,1,standard,a0824353bfacf1485b1b2e62090c7f63715683be04350b2c1ff2a6472e925e83,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,COM,1,0,"```json
{""answer"": ""The documents contain conflicting information: Documents 1 and 2 state $25, while Document 3 states $35.""}
```","The documents contain conflicting information: Documents 1 and 2 state $25, while Document 3 states $35.",,,,,,,,,,355,560,607,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:31.309731+00:00,E001,Corvane Savings Bank,banking,monthly_fee,2:1,3,posthoc,,1,accepted,1,standard,88ae34b4417ccaf90a1257e12fd02f7f137d97de1b754749bb3a2d5b1654ccfd,"[""MAJ"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$25,$35,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 65}
```",,,,,,,,65,0-100_best_resolution,,367,406,404,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:36.987659+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,1,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,COM,0,0,"{""answer"": ""$25 or $35""}",$25 or $35,,,,,,,,,,400,783,772,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:43.304972+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,2,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,400,872,865,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:50.159059+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,3,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,400,299,292,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:11:14.052509+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,posthoc,,1,accepted,1,standard,e290958d6e5984950aeb59eb44bb8f92c2d3ffed4c108b40449d60611572e301,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,412,309,292,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:36.987839+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,1,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,200,222,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:10:47.242545+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,2,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,175,194,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:11:11.456155+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,primary,3,1,accepted,1,standard,846a84ca6c3c1e353f56701442ca731a4336841f7773f65aeaf086db0e8b3aee,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,MAJ,0,0,"{""answer"": ""$25""}",$25,,,,,,,,,,397,504,574,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-17T22:11:14.406750+00:00,E001,Corvane Savings Bank,banking,monthly_fee,3:2,5,posthoc,,1,accepted,1,standard,e290958d6e5984950aeb59eb44bb8f92c2d3ffed4c108b40449d60611572e301,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the monthly maintenance fee for the EcoSaver Checking account at Corvane Savings Bank?,$25,$35,$35,$25,MIN,MAJ,,,,"{""confidence_best_resolution"": 90}",,,,,,,,90,0-100_best_resolution,,412,268,256,
